Subject,Trial,Response,Condition,Hit,FA,Sex,CtryCode,Country,UniqSub,LaughFile,LangCode,EngFluency,MM,MM_Eng,Education,GenderSeg,CommScale,EconMode
29,4,1,1,1,0,1,16,Slovakia,16029,C23 P2 3,2,2,5,1,4,1,4,5
29,5,1,1,1,0,1,16,Slovakia,16029,C28 P1 1,2,2,5,1,4,1,4,5
29,6,1,1,1,0,1,16,Slovakia,16029,C29 P1 9,2,2,5,1,4,1,4,5
29,7,1,1,1,0,1,16,Slovakia,16029,C29 P2 10,2,2,5,1,4,1,4,5
29,8,1,1,1,0,1,16,Slovakia,16029,C3 P1 11,2,2,5,1,4,1,4,5
29,9,0,1,0,0,1,16,Slovakia,16029,C3 P2 21,2,2,5,1,4,1,4,5
29,10,1,1,1,0,1,16,Slovakia,16029,C33 P2 3,2,2,5,1,4,1,4,5
29,11,1,1,1,0,1,16,Slovakia,16029,C34 P2 6,2,2,5,1,4,1,4,5
29,12,1,1,1,0,1,16,Slovakia,16029,C39 P1 17,2,2,5,1,4,1,4,5
29,13,0,1,0,0,1,16,Slovakia,16029,C39 P2 10,2,2,5,1,4,1,4,5
29,14,0,1,0,0,1,16,Slovakia,16029,C4 P1 16,2,2,5,1,4,1,4,5
29,15,1,1,1,0,1,16,Slovakia,16029,C4 P2 9,2,2,5,1,4,1,4,5
29,16,1,1,1,0,1,16,Slovakia,16029,C5 P2 5,2,2,5,1,4,1,4,5
29,17,0,1,0,0,1,16,Slovakia,16029,C6 P2 10,2,2,5,1,4,1,4,5
29,18,1,1,1,0,1,16,Slovakia,16029,C8 P1 29,2,2,5,1,4,1,4,5
29,19,0,0,1,0,1,16,Slovakia,16029,L396-1,2,2,5,1,4,1,4,5
29,20,0,0,1,0,1,16,Slovakia,16029,L402-2,2,2,5,1,4,1,4,5
29,21,1,0,0,1,1,16,Slovakia,16029,L405-2,2,2,5,1,4,1,4,5
29,22,1,0,0,1,1,16,Slovakia,16029,L410-2,2,2,5,1,4,1,4,5
29,23,0,0,1,0,1,16,Slovakia,16029,L413-1,2,2,5,1,4,1,4,5
29,24,0,0,1,0,1,16,Slovakia,16029,L414-2,2,2,5,1,4,1,4,5
29,25,0,0,1,0,1,16,Slovakia,16029,L422-2,2,2,5,1,4,1,4,5
29,26,1,0,0,1,1,16,Slovakia,16029,L424-1,2,2,5,1,4,1,4,5
29,27,1,0,0,1,1,16,Slovakia,16029,L428-1,2,2,5,1,4,1,4,5
29,28,1,0,0,1,1,16,Slovakia,16029,L430-1,2,2,5,1,4,1,4,5
29,29,1,0,0,1,1,16,Slovakia,16029,L431-1,2,2,5,1,4,1,4,5
29,30,0,0,1,0,1,16,Slovakia,16029,L433-1,2,2,5,1,4,1,4,5
29,31,0,0,1,0,1,16,Slovakia,16029,L435-1,2,2,5,1,4,1,4,5
29,32,0,0,1,0,1,16,Slovakia,16029,L438-1,2,2,5,1,4,1,4,5
29,33,0,0,1,0,1,16,Slovakia,16029,L440-1,2,2,5,1,4,1,4,5
29,34,1,0,0,1,1,16,Slovakia,16029,L441-1,2,2,5,1,4,1,4,5
29,35,0,0,1,0,1,16,Slovakia,16029,L500-1x,2,2,5,1,4,1,4,5
29,36,0,0,1,0,1,16,Slovakia,16029,L502-1,2,2,5,1,4,1,4,5
30,1,1,1,1,0,1,16,Slovakia,16030,C10 P2 17,2,2,5,1,4,1,4,5
30,2,1,1,1,0,1,16,Slovakia,16030,C2 P1 3,2,2,5,1,4,1,4,5
30,3,0,1,0,0,1,16,Slovakia,16030,C2 P2 6,2,2,5,1,4,1,4,5
30,4,1,1,1,0,1,16,Slovakia,16030,C23 P2 3,2,2,5,1,4,1,4,5
30,5,1,1,1,0,1,16,Slovakia,16030,C28 P1 1,2,2,5,1,4,1,4,5
30,6,0,1,0,0,1,16,Slovakia,16030,C29 P1 9,2,2,5,1,4,1,4,5
30,7,1,1,1,0,1,16,Slovakia,16030,C29 P2 10,2,2,5,1,4,1,4,5
30,8,0,1,0,0,1,16,Slovakia,16030,C3 P1 11,2,2,5,1,4,1,4,5
30,9,1,1,1,0,1,16,Slovakia,16030,C3 P2 21,2,2,5,1,4,1,4,5
30,10,1,1,1,0,1,16,Slovakia,16030,C33 P2 3,2,2,5,1,4,1,4,5
30,11,1,1,1,0,1,16,Slovakia,16030,C34 P2 6,2,2,5,1,4,1,4,5
30,12,0,1,0,0,1,16,Slovakia,16030,C39 P1 17,2,2,5,1,4,1,4,5
30,13,0,1,0,0,1,16,Slovakia,16030,C39 P2 10,2,2,5,1,4,1,4,5
30,14,0,1,0,0,1,16,Slovakia,16030,C4 P1 16,2,2,5,1,4,1,4,5
30,15,1,1,1,0,1,16,Slovakia,16030,C4 P2 9,2,2,5,1,4,1,4,5
30,16,1,1,1,0,1,16,Slovakia,16030,C5 P2 5,2,2,5,1,4,1,4,5
30,17,0,1,0,0,1,16,Slovakia,16030,C6 P2 10,2,2,5,1,4,1,4,5
30,18,0,1,0,0,1,16,Slovakia,16030,C8 P1 29,2,2,5,1,4,1,4,5
30,19,0,0,1,0,1,16,Slovakia,16030,L396-1,2,2,5,1,4,1,4,5
30,20,0,0,1,0,1,16,Slovakia,16030,L402-2,2,2,5,1,4,1,4,5
30,21,1,0,0,1,1,16,Slovakia,16030,L405-2,2,2,5,1,4,1,4,5
30,22,1,0,0,1,1,16,Slovakia,16030,L410-2,2,2,5,1,4,1,4,5
30,23,1,0,0,1,1,16,Slovakia,16030,L413-1,2,2,5,1,4,1,4,5
30,24,1,0,0,1,1,16,Slovakia,16030,L414-2,2,2,5,1,4,1,4,5
30,25,0,0,1,0,1,16,Slovakia,16030,L422-2,2,2,5,1,4,1,4,5
30,26,1,0,0,1,1,16,Slovakia,16030,L424-1,2,2,5,1,4,1,4,5
30,27,0,0,1,0,1,16,Slovakia,16030,L428-1,2,2,5,1,4,1,4,5
30,28,0,0,1,0,1,16,Slovakia,16030,L430-1,2,2,5,1,4,1,4,5
30,29,1,0,0,1,1,16,Slovakia,16030,L431-1,2,2,5,1,4,1,4,5
30,30,0,0,1,0,1,16,Slovakia,16030,L433-1,2,2,5,1,4,1,4,5
30,31,0,0,1,0,1,16,Slovakia,16030,L435-1,2,2,5,1,4,1,4,5
30,32,0,0,1,0,1,16,Slovakia,16030,L438-1,2,2,5,1,4,1,4,5
30,33,0,0,1,0,1,16,Slovakia,16030,L440-1,2,2,5,1,4,1,4,5
30,34,1,0,0,1,1,16,Slovakia,16030,L441-1,2,2,5,1,4,1,4,5
30,35,0,0,1,0,1,16,Slovakia,16030,L500-1x,2,2,5,1,4,1,4,5
30,36,1,0,0,1,1,16,Slovakia,16030,L502-1,2,2,5,1,4,1,4,5
31,1,1,1,1,0,1,16,Slovakia,16031,C10 P2 17,2,2,5,1,4,1,4,5
31,2,1,1,1,0,1,16,Slovakia,16031,C2 P1 3,2,2,5,1,4,1,4,5
31,3,0,1,0,0,1,16,Slovakia,16031,C2 P2 6,2,2,5,1,4,1,4,5
31,4,0,1,0,0,1,16,Slovakia,16031,C23 P2 3,2,2,5,1,4,1,4,5
31,5,0,1,0,0,1,16,Slovakia,16031,C28 P1 1,2,2,5,1,4,1,4,5
31,6,0,1,0,0,1,16,Slovakia,16031,C29 P1 9,2,2,5,1,4,1,4,5
31,7,1,1,1,0,1,16,Slovakia,16031,C29 P2 10,2,2,5,1,4,1,4,5
31,8,1,1,1,0,1,16,Slovakia,16031,C3 P1 11,2,2,5,1,4,1,4,5
31,9,1,1,1,0,1,16,Slovakia,16031,C3 P2 21,2,2,5,1,4,1,4,5
31,10,0,1,0,0,1,16,Slovakia,16031,C33 P2 3,2,2,5,1,4,1,4,5
31,11,0,1,0,0,1,16,Slovakia,16031,C34 P2 6,2,2,5,1,4,1,4,5
31,12,1,1,1,0,1,16,Slovakia,16031,C39 P1 17,2,2,5,1,4,1,4,5
31,13,0,1,0,0,1,16,Slovakia,16031,C39 P2 10,2,2,5,1,4,1,4,5
31,14,0,1,0,0,1,16,Slovakia,16031,C4 P1 16,2,2,5,1,4,1,4,5
31,15,0,1,0,0,1,16,Slovakia,16031,C4 P2 9,2,2,5,1,4,1,4,5
31,16,1,1,1,0,1,16,Slovakia,16031,C5 P2 5,2,2,5,1,4,1,4,5
31,17,0,1,0,0,1,16,Slovakia,16031,C6 P2 10,2,2,5,1,4,1,4,5
31,18,0,1,0,0,1,16,Slovakia,16031,C8 P1 29,2,2,5,1,4,1,4,5
31,19,0,0,1,0,1,16,Slovakia,16031,L396-1,2,2,5,1,4,1,4,5
31,20,0,0,1,0,1,16,Slovakia,16031,L402-2,2,2,5,1,4,1,4,5
31,21,1,0,0,1,1,16,Slovakia,16031,L405-2,2,2,5,1,4,1,4,5
31,22,1,0,0,1,1,16,Slovakia,16031,L410-2,2,2,5,1,4,1,4,5
31,23,0,0,1,0,1,16,Slovakia,16031,L413-1,2,2,5,1,4,1,4,5
31,24,1,0,0,1,1,16,Slovakia,16031,L414-2,2,2,5,1,4,1,4,5
31,25,1,0,0,1,1,16,Slovakia,16031,L422-2,2,2,5,1,4,1,4,5
31,26,0,0,1,0,1,16,Slovakia,16031,L424-1,2,2,5,1,4,1,4,5
31,27,1,0,0,1,1,16,Slovakia,16031,L428-1,2,2,5,1,4,1,4,5
31,28,1,0,0,1,1,16,Slovakia,16031,L430-1,2,2,5,1,4,1,4,5
31,29,0,0,1,0,1,16,Slovakia,16031,L431-1,2,2,5,1,4,1,4,5
31,30,0,0,1,0,1,16,Slovakia,16031,L433-1,2,2,5,1,4,1,4,5
31,31,0,0,1,0,1,16,Slovakia,16031,L435-1,2,2,5,1,4,1,4,5
31,32,0,0,1,0,1,16,Slovakia,16031,L438-1,2,2,5,1,4,1,4,5
31,33,0,0,1,0,1,16,Slovakia,16031,L440-1,2,2,5,1,4,1,4,5
31,34,1,0,0,1,1,16,Slovakia,16031,L441-1,2,2,5,1,4,1,4,5
31,35,1,0,0,1,1,16,Slovakia,16031,L500-1x,2,2,5,1,4,1,4,5
31,36,0,0,1,0,1,16,Slovakia,16031,L502-1,2,2,5,1,4,1,4,5
32,1,0,1,0,0,0,16,Slovakia,16032,C10 P2 17,2,2,5,1,4,1,4,5
32,2,1,1,1,0,0,16,Slovakia,16032,C2 P1 3,2,2,5,1,4,1,4,5
32,3,1,1,1,0,0,16,Slovakia,16032,C2 P2 6,2,2,5,1,4,1,4,5
32,4,1,1,1,0,0,16,Slovakia,16032,C23 P2 3,2,2,5,1,4,1,4,5
32,5,1,1,1,0,0,16,Slovakia,16032,C28 P1 1,2,2,5,1,4,1,4,5
32,6,1,1,1,0,0,16,Slovakia,16032,C29 P1 9,2,2,5,1,4,1,4,5
32,7,1,1,1,0,0,16,Slovakia,16032,C29 P2 10,2,2,5,1,4,1,4,5
32,8,1,1,1,0,0,16,Slovakia,16032,C3 P1 11,2,2,5,1,4,1,4,5
32,9,1,1,1,0,0,16,Slovakia,16032,C3 P2 21,2,2,5,1,4,1,4,5
32,10,1,1,1,0,0,16,Slovakia,16032,C33 P2 3,2,2,5,1,4,1,4,5
32,11,0,1,0,0,0,16,Slovakia,16032,C34 P2 6,2,2,5,1,4,1,4,5
32,12,1,1,1,0,0,16,Slovakia,16032,C39 P1 17,2,2,5,1,4,1,4,5
32,13,1,1,1,0,0,16,Slovakia,16032,C39 P2 10,2,2,5,1,4,1,4,5
32,14,1,1,1,0,0,16,Slovakia,16032,C4 P1 16,2,2,5,1,4,1,4,5
32,15,1,1,1,0,0,16,Slovakia,16032,C4 P2 9,2,2,5,1,4,1,4,5
32,16,0,1,0,0,0,16,Slovakia,16032,C5 P2 5,2,2,5,1,4,1,4,5
32,17,0,1,0,0,0,16,Slovakia,16032,C6 P2 10,2,2,5,1,4,1,4,5
32,18,0,1,0,0,0,16,Slovakia,16032,C8 P1 29,2,2,5,1,4,1,4,5
32,19,0,0,1,0,0,16,Slovakia,16032,L396-1,2,2,5,1,4,1,4,5
32,20,0,0,1,0,0,16,Slovakia,16032,L402-2,2,2,5,1,4,1,4,5
32,21,0,0,1,0,0,16,Slovakia,16032,L405-2,2,2,5,1,4,1,4,5
32,22,1,0,0,1,0,16,Slovakia,16032,L410-2,2,2,5,1,4,1,4,5
32,23,0,0,1,0,0,16,Slovakia,16032,L413-1,2,2,5,1,4,1,4,5
32,24,0,0,1,0,0,16,Slovakia,16032,L414-2,2,2,5,1,4,1,4,5
32,25,0,0,1,0,0,16,Slovakia,16032,L422-2,2,2,5,1,4,1,4,5
32,26,1,0,0,1,0,16,Slovakia,16032,L424-1,2,2,5,1,4,1,4,5
32,27,0,0,1,0,0,16,Slovakia,16032,L428-1,2,2,5,1,4,1,4,5
32,28,1,0,0,1,0,16,Slovakia,16032,L430-1,2,2,5,1,4,1,4,5
32,29,1,0,0,1,0,16,Slovakia,16032,L431-1,2,2,5,1,4,1,4,5
32,30,0,0,1,0,0,16,Slovakia,16032,L433-1,2,2,5,1,4,1,4,5
32,31,0,0,1,0,0,16,Slovakia,16032,L435-1,2,2,5,1,4,1,4,5
32,32,0,0,1,0,0,16,Slovakia,16032,L438-1,2,2,5,1,4,1,4,5
32,33,0,0,1,0,0,16,Slovakia,16032,L440-1,2,2,5,1,4,1,4,5
32,34,0,0,1,0,0,16,Slovakia,16032,L441-1,2,2,5,1,4,1,4,5
32,35,0,0,1,0,0,16,Slovakia,16032,L500-1x,2,2,5,1,4,1,4,5
32,36,0,0,1,0,0,16,Slovakia,16032,L502-1,2,2,5,1,4,1,4,5
33,1,0,1,0,0,0,16,Slovakia,16033,C2 P1 3,2,2,5,1,4,1,4,5
33,2,1,1,1,0,0,16,Slovakia,16033,C23 P2 3,2,2,5,1,4,1,4,5
33,3,0,1,0,0,0,16,Slovakia,16033,C29 P1 9,2,2,5,1,4,1,4,5
33,4,1,1,1,0,0,16,Slovakia,16033,C3 P1 11,2,2,5,1,4,1,4,5
33,5,1,1,1,0,0,16,Slovakia,16033,C33 P2 3,2,2,5,1,4,1,4,5
33,6,1,1,1,0,0,16,Slovakia,16033,C39 P1 17,2,2,5,1,4,1,4,5
33,7,1,1,1,0,0,16,Slovakia,16033,C4 P1 16,2,2,5,1,4,1,4,5
33,8,1,1,1,0,0,16,Slovakia,16033,C5 P2 5,2,2,5,1,4,1,4,5
33,9,1,1,1,0,0,16,Slovakia,16033,C8 P1 29,2,2,5,1,4,1,4,5
33,10,1,0,0,1,0,16,Slovakia,16033,L402-2,2,2,5,1,4,1,4,5
33,11,0,0,1,0,0,16,Slovakia,16033,L410-2,2,2,5,1,4,1,4,5
33,12,1,0,0,1,0,16,Slovakia,16033,L414-2,2,2,5,1,4,1,4,5
33,13,1,0,0,1,0,16,Slovakia,16033,L424-1,2,2,5,1,4,1,4,5
33,14,1,0,0,1,0,16,Slovakia,16033,L430-1,2,2,5,1,4,1,4,5
33,15,1,0,0,1,0,16,Slovakia,16033,L433-1,2,2,5,1,4,1,4,5
33,16,0,0,1,0,0,16,Slovakia,16033,L438-1,2,2,5,1,4,1,4,5
33,17,0,0,1,0,0,16,Slovakia,16033,L441-1,2,2,5,1,4,1,4,5
33,18,1,0,0,1,0,16,Slovakia,16033,L502-1,2,2,5,1,4,1,4,5
33,19,1,1,1,0,0,16,Slovakia,16033,C2 P1 3,2,2,5,1,4,1,4,5
33,20,0,1,0,0,0,16,Slovakia,16033,C23 P2 3,2,2,5,1,4,1,4,5
33,21,1,1,1,0,0,16,Slovakia,16033,C29 P1 9,2,2,5,1,4,1,4,5
33,22,1,1,1,0,0,16,Slovakia,16033,C3 P1 11,2,2,5,1,4,1,4,5
33,23,0,1,0,0,0,16,Slovakia,16033,C33 P2 3,2,2,5,1,4,1,4,5
33,24,1,1,1,0,0,16,Slovakia,16033,C39 P1 17,2,2,5,1,4,1,4,5
33,25,0,1,0,0,0,16,Slovakia,16033,C4 P1 16,2,2,5,1,4,1,4,5
33,26,0,1,0,0,0,16,Slovakia,16033,C5 P2 5,2,2,5,1,4,1,4,5
33,27,1,1,1,0,0,16,Slovakia,16033,C8 P1 29,2,2,5,1,4,1,4,5
33,28,1,0,0,1,0,16,Slovakia,16033,L402-2,2,2,5,1,4,1,4,5
33,29,1,0,0,1,0,16,Slovakia,16033,L410-2,2,2,5,1,4,1,4,5
33,30,0,0,1,0,0,16,Slovakia,16033,L414-2,2,2,5,1,4,1,4,5
33,31,0,0,1,0,0,16,Slovakia,16033,L424-1,2,2,5,1,4,1,4,5
33,32,0,0,1,0,0,16,Slovakia,16033,L430-1,2,2,5,1,4,1,4,5
33,33,1,0,0,1,0,16,Slovakia,16033,L433-1,2,2,5,1,4,1,4,5
33,34,1,0,0,1,0,16,Slovakia,16033,L438-1,2,2,5,1,4,1,4,5
33,35,0,0,1,0,0,16,Slovakia,16033,L441-1,2,2,5,1,4,1,4,5
33,36,0,0,1,0,0,16,Slovakia,16033,L502-1,2,2,5,1,4,1,4,5
34,1,0,1,0,0,1,16,Slovakia,16034,C10 P2 17,2,2,5,1,4,1,4,5
34,2,1,1,1,0,1,16,Slovakia,16034,C2 P1 3,2,2,5,1,4,1,4,5
34,3,1,1,1,0,1,16,Slovakia,16034,C2 P2 6,2,2,5,1,4,1,4,5
34,4,0,1,0,0,1,16,Slovakia,16034,C23 P2 3,2,2,5,1,4,1,4,5
34,5,1,1,1,0,1,16,Slovakia,16034,C28 P1 1,2,2,5,1,4,1,4,5
34,6,1,1,1,0,1,16,Slovakia,16034,C29 P1 9,2,2,5,1,4,1,4,5
34,7,1,1,1,0,1,16,Slovakia,16034,C29 P2 10,2,2,5,1,4,1,4,5
34,8,1,1,1,0,1,16,Slovakia,16034,C3 P1 11,2,2,5,1,4,1,4,5
34,9,0,1,0,0,1,16,Slovakia,16034,C3 P2 21,2,2,5,1,4,1,4,5
34,10,1,1,1,0,1,16,Slovakia,16034,C33 P2 3,2,2,5,1,4,1,4,5
34,11,1,1,1,0,1,16,Slovakia,16034,C34 P2 6,2,2,5,1,4,1,4,5
34,12,1,1,1,0,1,16,Slovakia,16034,C39 P1 17,2,2,5,1,4,1,4,5
34,13,0,1,0,0,1,16,Slovakia,16034,C39 P2 10,2,2,5,1,4,1,4,5
34,14,1,1,1,0,1,16,Slovakia,16034,C4 P1 16,2,2,5,1,4,1,4,5
34,15,1,1,1,0,1,16,Slovakia,16034,C4 P2 9,2,2,5,1,4,1,4,5
34,16,1,1,1,0,1,16,Slovakia,16034,C5 P2 5,2,2,5,1,4,1,4,5
34,17,0,1,0,0,1,16,Slovakia,16034,C6 P2 10,2,2,5,1,4,1,4,5
34,18,0,1,0,0,1,16,Slovakia,16034,C8 P1 29,2,2,5,1,4,1,4,5
34,19,0,0,1,0,1,16,Slovakia,16034,L396-1,2,2,5,1,4,1,4,5
34,20,0,0,1,0,1,16,Slovakia,16034,L402-2,2,2,5,1,4,1,4,5
34,21,1,0,0,1,1,16,Slovakia,16034,L405-2,2,2,5,1,4,1,4,5
34,22,0,0,1,0,1,16,Slovakia,16034,L410-2,2,2,5,1,4,1,4,5
34,23,0,0,1,0,1,16,Slovakia,16034,L413-1,2,2,5,1,4,1,4,5
34,24,0,0,1,0,1,16,Slovakia,16034,L414-2,2,2,5,1,4,1,4,5
34,25,0,0,1,0,1,16,Slovakia,16034,L422-2,2,2,5,1,4,1,4,5
34,26,0,0,1,0,1,16,Slovakia,16034,L424-1,2,2,5,1,4,1,4,5
34,27,0,0,1,0,1,16,Slovakia,16034,L428-1,2,2,5,1,4,1,4,5
34,28,0,0,1,0,1,16,Slovakia,16034,L430-1,2,2,5,1,4,1,4,5
34,29,1,0,0,1,1,16,Slovakia,16034,L431-1,2,2,5,1,4,1,4,5
34,30,0,0,1,0,1,16,Slovakia,16034,L433-1,2,2,5,1,4,1,4,5
34,31,0,0,1,0,1,16,Slovakia,16034,L435-1,2,2,5,1,4,1,4,5
34,32,0,0,1,0,1,16,Slovakia,16034,L438-1,2,2,5,1,4,1,4,5
34,33,0,0,1,0,1,16,Slovakia,16034,L440-1,2,2,5,1,4,1,4,5
34,34,0,0,1,0,1,16,Slovakia,16034,L441-1,2,2,5,1,4,1,4,5
34,35,0,0,1,0,1,16,Slovakia,16034,L500-1x,2,2,5,1,4,1,4,5
34,36,0,0,1,0,1,16,Slovakia,16034,L502-1,2,2,5,1,4,1,4,5
35,1,0,1,0,0,1,16,Slovakia,16035,C10 P2 17,2,2,5,1,4,1,4,5
35,2,1,1,1,0,1,16,Slovakia,16035,C2 P1 3,2,2,5,1,4,1,4,5
35,3,1,1,1,0,1,16,Slovakia,16035,C2 P2 6,2,2,5,1,4,1,4,5
35,4,1,1,1,0,1,16,Slovakia,16035,C23 P2 3,2,2,5,1,4,1,4,5
35,5,1,1,1,0,1,16,Slovakia,16035,C28 P1 1,2,2,5,1,4,1,4,5
35,6,0,1,0,0,1,16,Slovakia,16035,C29 P1 9,2,2,5,1,4,1,4,5
35,7,1,1,1,0,1,16,Slovakia,16035,C29 P2 10,2,2,5,1,4,1,4,5
35,8,1,1,1,0,1,16,Slovakia,16035,C3 P1 11,2,2,5,1,4,1,4,5
35,9,1,1,1,0,1,16,Slovakia,16035,C3 P2 21,2,2,5,1,4,1,4,5
35,10,1,1,1,0,1,16,Slovakia,16035,C33 P2 3,2,2,5,1,4,1,4,5
35,11,1,1,1,0,1,16,Slovakia,16035,C34 P2 6,2,2,5,1,4,1,4,5
35,12,0,1,0,0,1,16,Slovakia,16035,C39 P1 17,2,2,5,1,4,1,4,5
35,13,0,1,0,0,1,16,Slovakia,16035,C39 P2 10,2,2,5,1,4,1,4,5
35,14,0,1,0,0,1,16,Slovakia,16035,C4 P1 16,2,2,5,1,4,1,4,5
35,15,1,1,1,0,1,16,Slovakia,16035,C4 P2 9,2,2,5,1,4,1,4,5
35,16,0,1,0,0,1,16,Slovakia,16035,C5 P2 5,2,2,5,1,4,1,4,5
35,17,0,1,0,0,1,16,Slovakia,16035,C6 P2 10,2,2,5,1,4,1,4,5
35,18,1,1,1,0,1,16,Slovakia,16035,C8 P1 29,2,2,5,1,4,1,4,5
35,19,0,0,1,0,1,16,Slovakia,16035,L396-1,2,2,5,1,4,1,4,5
35,20,0,0,1,0,1,16,Slovakia,16035,L402-2,2,2,5,1,4,1,4,5
35,21,1,0,0,1,1,16,Slovakia,16035,L405-2,2,2,5,1,4,1,4,5
35,22,1,0,0,1,1,16,Slovakia,16035,L410-2,2,2,5,1,4,1,4,5
35,23,0,0,1,0,1,16,Slovakia,16035,L413-1,2,2,5,1,4,1,4,5
35,24,1,0,0,1,1,16,Slovakia,16035,L414-2,2,2,5,1,4,1,4,5
35,25,0,0,1,0,1,16,Slovakia,16035,L422-2,2,2,5,1,4,1,4,5
35,26,1,0,0,1,1,16,Slovakia,16035,L424-1,2,2,5,1,4,1,4,5
35,27,0,0,1,0,1,16,Slovakia,16035,L428-1,2,2,5,1,4,1,4,5
35,28,0,0,1,0,1,16,Slovakia,16035,L430-1,2,2,5,1,4,1,4,5
35,29,1,0,0,1,1,16,Slovakia,16035,L431-1,2,2,5,1,4,1,4,5
35,30,0,0,1,0,1,16,Slovakia,16035,L433-1,2,2,5,1,4,1,4,5
35,31,0,0,1,0,1,16,Slovakia,16035,L435-1,2,2,5,1,4,1,4,5
35,32,0,0,1,0,1,16,Slovakia,16035,L438-1,2,2,5,1,4,1,4,5
35,33,0,0,1,0,1,16,Slovakia,16035,L440-1,2,2,5,1,4,1,4,5
35,34,1,0,0,1,1,16,Slovakia,16035,L441-1,2,2,5,1,4,1,4,5
35,35,0,0,1,0,1,16,Slovakia,16035,L500-1x,2,2,5,1,4,1,4,5
35,36,0,0,1,0,1,16,Slovakia,16035,L502-1,2,2,5,1,4,1,4,5
36,1,0,1,0,0,1,16,Slovakia,16036,C10 P2 17,2,2,5,1,4,1,4,5
36,2,1,1,1,0,1,16,Slovakia,16036,C2 P1 3,2,2,5,1,4,1,4,5
36,3,0,1,0,0,1,16,Slovakia,16036,C2 P2 6,2,2,5,1,4,1,4,5
36,4,0,1,0,0,1,16,Slovakia,16036,C23 P2 3,2,2,5,1,4,1,4,5
36,5,1,1,1,0,1,16,Slovakia,16036,C28 P1 1,2,2,5,1,4,1,4,5
36,6,1,1,1,0,1,16,Slovakia,16036,C29 P1 9,2,2,5,1,4,1,4,5
36,7,1,1,1,0,1,16,Slovakia,16036,C29 P2 10,2,2,5,1,4,1,4,5
36,8,1,1,1,0,1,16,Slovakia,16036,C3 P1 11,2,2,5,1,4,1,4,5
36,9,0,1,0,0,1,16,Slovakia,16036,C3 P2 21,2,2,5,1,4,1,4,5
36,10,0,1,0,0,1,16,Slovakia,16036,C33 P2 3,2,2,5,1,4,1,4,5
36,11,0,1,0,0,1,16,Slovakia,16036,C34 P2 6,2,2,5,1,4,1,4,5
36,12,1,1,1,0,1,16,Slovakia,16036,C39 P1 17,2,2,5,1,4,1,4,5
36,13,0,1,0,0,1,16,Slovakia,16036,C39 P2 10,2,2,5,1,4,1,4,5
36,14,0,1,0,0,1,16,Slovakia,16036,C4 P1 16,2,2,5,1,4,1,4,5
36,15,1,1,1,0,1,16,Slovakia,16036,C4 P2 9,2,2,5,1,4,1,4,5
36,16,1,1,1,0,1,16,Slovakia,16036,C5 P2 5,2,2,5,1,4,1,4,5
36,17,0,1,0,0,1,16,Slovakia,16036,C6 P2 10,2,2,5,1,4,1,4,5
36,18,0,1,0,0,1,16,Slovakia,16036,C8 P1 29,2,2,5,1,4,1,4,5
36,19,0,0,1,0,1,16,Slovakia,16036,L396-1,2,2,5,1,4,1,4,5
36,20,0,0,1,0,1,16,Slovakia,16036,L402-2,2,2,5,1,4,1,4,5
36,21,1,0,0,1,1,16,Slovakia,16036,L405-2,2,2,5,1,4,1,4,5
36,22,0,0,1,0,1,16,Slovakia,16036,L410-2,2,2,5,1,4,1,4,5
36,23,0,0,1,0,1,16,Slovakia,16036,L413-1,2,2,5,1,4,1,4,5
36,24,0,0,1,0,1,16,Slovakia,16036,L414-2,2,2,5,1,4,1,4,5
36,25,0,0,1,0,1,16,Slovakia,16036,L422-2,2,2,5,1,4,1,4,5
36,26,1,0,0,1,1,16,Slovakia,16036,L424-1,2,2,5,1,4,1,4,5
36,27,0,0,1,0,1,16,Slovakia,16036,L428-1,2,2,5,1,4,1,4,5
36,28,1,0,0,1,1,16,Slovakia,16036,L430-1,2,2,5,1,4,1,4,5
36,29,1,0,0,1,1,16,Slovakia,16036,L431-1,2,2,5,1,4,1,4,5
36,30,0,0,1,0,1,16,Slovakia,16036,L433-1,2,2,5,1,4,1,4,5
36,31,0,0,1,0,1,16,Slovakia,16036,L435-1,2,2,5,1,4,1,4,5
36,32,1,0,0,1,1,16,Slovakia,16036,L438-1,2,2,5,1,4,1,4,5
36,33,0,0,1,0,1,16,Slovakia,16036,L440-1,2,2,5,1,4,1,4,5
36,34,1,0,0,1,1,16,Slovakia,16036,L441-1,2,2,5,1,4,1,4,5
36,35,0,0,1,0,1,16,Slovakia,16036,L500-1x,2,2,5,1,4,1,4,5
36,36,1,0,0,1,1,16,Slovakia,16036,L502-1,2,2,5,1,4,1,4,5
37,1,0,1,0,0,1,16,Slovakia,16037,C10 P2 17,2,2,5,1,4,1,4,5
37,2,1,1,1,0,1,16,Slovakia,16037,C2 P1 3,2,2,5,1,4,1,4,5
37,3,0,1,0,0,1,16,Slovakia,16037,C2 P2 6,2,2,5,1,4,1,4,5
37,4,0,1,0,0,1,16,Slovakia,16037,C23 P2 3,2,2,5,1,4,1,4,5
37,5,1,1,1,0,1,16,Slovakia,16037,C28 P1 1,2,2,5,1,4,1,4,5
37,6,1,1,1,0,1,16,Slovakia,16037,C29 P1 9,2,2,5,1,4,1,4,5
37,7,1,1,1,0,1,16,Slovakia,16037,C29 P2 10,2,2,5,1,4,1,4,5
